step,transaction_type,amount,nameorig,oldbalanceorg,newbalanceorig,namedest,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
36,CASH_IN,74558.22,C1349071140,9675.00,84233.22,C1891097835,0.00,0.00,0,0
355,CASH_OUT,54929.39,C304459415,0.00,0.00,C1969743153,1386507.46,1441436.85,0,0
187,CASH_OUT,363052.28,C716264975,14205.00,0.00,C721507561,238936.81,601989.09,0,0
299,TRANSFER,1173068.91,C650874129,61411.00,0.00,C1417733834,163102.20,1336171.11,0,0
258,TRANSFER,211582.42,C621256542,0.00,0.00,C1125562158,336543.02,548125.43,0,0
303,CASH_OUT,164479.49,C570978115,156622.00,0.00,C506793579,335.03,164814.52,0,0
184,CASH_OUT,75417.54,C1436882729,215.00,0.00,C1534053679,230117.38,305534.92,0,0
355,TRANSFER,852809.43,C1370832050,26651.00,0.00,C1045941106,328375.15,1181184.58,0,0
381,CASH_IN,171626.06,C699059709,5140334.91,5311960.97,C527294388,1824424.18,1652798.12,0,0
280,PAYMENT,13402.73,C578609775,0.00,0.00,M228973226,0.00,0.00,0,0
356,CASH_OUT,177378.20,C1039701884,21443.00,0.00,C245619941,2895476.00,3072854.21,0,0
14,CASH_OUT,141867.95,C1013678120,103192.00,0.00,C275121476,0.00,141867.95,0,0
307,CASH_OUT,110423.86,C889573200,0.00,0.00,C647769583,1734294.83,1844718.69,0,0
250,PAYMENT,3908.35,C860820143,10344.00,6435.65,M1924719338,0.00,0.00,0,0
301,PAYMENT,5047.73,C714859808,4360.00,0.00,M1894761202,0.00,0.00,0,0
310,PAYMENT,12467.30,C420577667,82089.00,69621.70,M37775187,0.00,0.00,0,0
283,CASH_OUT,165099.97,C381093628,80693.00,0.00,C1161875270,0.00,165099.97,0,0
203,PAYMENT,28360.43,C1929801202,5475.00,0.00,M148333724,0.00,0.00,0,0
286,PAYMENT,11654.90,C1968804806,10401.00,0.00,M1797866052,0.00,0.00,0,0
213,CASH_OUT,81849.41,C1144023273,8070.00,0.00,C731140178,17081.41,98930.83,0,0
372,CASH_OUT,396701.85,C1017164162,204002.00,0.00,C1057522867,0.00,396701.85,0,0
688,CASH_OUT,246842.16,C283313537,943567.00,696724.84,C165384828,155657.82,402499.98,0,0
503,PAYMENT,1165.56,C909088354,22368.00,21202.44,M1659650932,0.00,0.00,0,0
640,CASH_IN,289023.61,C785196386,6486426.08,6775449.69,C615566970,15257265.82,14968242.20,0,0
403,CASH_IN,134964.28,C1200804830,427633.00,562597.28,C510506955,249929.65,114965.37,0,0
21,PAYMENT,4136.97,C683938744,0.00,0.00,M133178011,0.00,0.00,0,0
348,PAYMENT,15112.37,C649539484,136511.05,121398.68,M2003288133,0.00,0.00,0,0
281,TRANSFER,693297.39,C861414860,0.00,0.00,C841969191,1870140.62,2563438.01,0,0
250,CASH_OUT,230608.87,C759624007,49860.00,0.00,C775632540,3362273.31,3592882.17,0,0
260,CASH_OUT,135007.80,C1963521861,0.00,0.00,C402933780,1003348.84,1138356.64,0,0
378,CASH_OUT,302150.61,C274940828,0.00,0.00,C754539127,1414789.30,1716939.91,0,0
253,CASH_IN,59760.03,C1463521202,192271.00,252031.03,C353745345,0.00,0.00,0,0
17,PAYMENT,11319.16,C1023789431,30939.00,19619.84,M1774541259,0.00,0.00,0,0
231,PAYMENT,10731.97,C701257542,39869.00,29137.03,M747685226,0.00,0.00,0,0
265,TRANSFER,188510.58,C1677379121,1628.00,0.00,C2052201453,1208861.34,1397371.93,0,0
137,PAYMENT,33996.72,C1823501187,64966.00,30969.28,M2036025209,0.00,0.00,0,0
43,CASH_OUT,50106.30,C1897769497,287.00,0.00,C1031639563,17290275.51,17762332.25,0,0
230,PAYMENT,24587.44,C1135332821,11121.85,0.00,M744355838,0.00,0.00,0,0
377,CASH_IN,143619.04,C489823048,7396354.47,7539973.52,C342163009,209416.35,65797.30,0,0
306,CASH_IN,300932.78,C1252478066,2371886.42,2672819.20,C215244777,2694048.65,2393115.86,0,0
257,CASH_OUT,202990.39,C674344384,17749.00,0.00,C1839360659,1553602.91,1756593.30,0,0
303,PAYMENT,6555.41,C940554305,58866.00,52310.59,M84996913,0.00,0.00,0,0
135,CASH_OUT,181333.41,C1785872465,0.00,0.00,C503988518,354046.90,535380.31,0,0
299,PAYMENT,53237.94,C204203299,11033.88,0.00,M1509033601,0.00,0.00,0,0
334,PAYMENT,19511.35,C875600779,6551.00,0.00,M948573961,0.00,0.00,0,0
325,CASH_IN,225468.59,C163857644,15230.00,240698.59,C1050393818,382245.21,156776.62,0,0
378,CASH_OUT,308492.86,C963043215,578.00,0.00,C1901079624,0.00,521647.62,0,0
34,CASH_IN,6835.47,C853384859,35271.13,42106.60,C778507995,3347006.92,3626338.04,0,0
34,CASH_OUT,526774.90,C1626918408,76606.00,0.00,C1335105489,0.00,530107.67,0,0
10,TRANSFER,73495.27,C2131189970,14559.64,0.00,C175902979,306564.30,380059.57,0,0
160,PAYMENT,18486.41,C1407369583,0.00,0.00,M1156441196,0.00,0.00,0,0
252,CASH_IN,75356.19,C1311034760,6649685.09,6725041.28,C1074880780,602002.39,659784.27,0,0
571,PAYMENT,22055.24,C1528150278,14786.00,0.00,M1258839305,0.00,0.00,0,0
212,CASH_IN,42648.38,C1780006451,3234938.25,3277586.63,C1908358482,136924.17,94275.78,0,0
474,PAYMENT,11051.93,C438830153,0.00,0.00,M1029285470,0.00,0.00,0,0
161,CASH_OUT,61849.65,C1655024236,0.00,0.00,C469091443,3137255.30,3199104.95,0,0
143,PAYMENT,2669.44,C619164876,197431.00,194761.56,M1068021323,0.00,0.00,0,0
162,CASH_OUT,360517.63,C1855606953,0.00,0.00,C1593003881,2273100.61,2633618.23,0,0
403,CASH_IN,65061.45,C1852137768,26574.00,91635.45,C573979818,365978.43,308032.23,0,0
265,DEBIT,6157.98,C679671351,15889.00,9731.02,C304150424,272592.72,278750.70,0,0
15,CASH_IN,73307.47,C297792890,11623.00,84930.47,C1496846072,0.00,0.00,0,0
210,CASH_OUT,10988.43,C1834818239,0.00,0.00,C1515979807,25337418.81,25348407.24,0,0
131,CASH_OUT,239263.11,C370264017,0.00,0.00,C754039598,373816.23,613079.34,0,0
14,CASH_OUT,138290.35,C765633430,229095.09,90804.74,C691404076,5568879.38,5707169.73,0,0
401,CASH_OUT,40413.61,C1124195059,50220.00,9806.39,C1091356239,388240.27,428653.88,0,0
398,CASH_OUT,121303.90,C529697961,0.00,0.00,C1338469188,13602489.90,13723793.80,0,0
258,CASH_IN,100680.75,C117353203,101386.00,202066.75,C211528162,6563062.45,6462381.70,0,0
212,CASH_IN,3002.41,C1647114785,8487246.19,8490248.60,C386348272,245193.24,242190.83,0,0
134,CASH_IN,6535.63,C569583659,857695.69,864231.32,C1807450040,0.00,0.00,0,0
399,CASH_OUT,366371.97,C500257484,65984.95,0.00,C1874895258,492052.23,858424.19,0,0
41,CASH_IN,382832.67,C1513296532,364668.00,747500.67,C2017374566,0.00,0.00,0,0
349,CASH_OUT,21245.02,C1518635263,10782.00,0.00,C1445180863,150172.62,171417.64,0,0
187,CASH_IN,124860.35,C187893188,3281314.23,3406174.58,C757443132,341120.43,216260.07,0,0
322,CASH_IN,291055.99,C395329796,31429.00,322484.99,C376992243,8683271.04,8392215.06,0,0
305,CASH_IN,193823.11,C1411260438,950.00,194773.11,C422919858,373379.97,179556.86,0,0
397,CASH_OUT,237937.13,C599445094,64089.94,0.00,C300605226,533902.11,771839.24,0,0
210,CASH_IN,16391.02,C1816898527,5435.00,21826.02,C1094851099,289888.67,273497.65,0,0
349,CASH_IN,7241.25,C771211184,6395.00,13636.25,C228145387,751259.41,744018.16,0,0
379,PAYMENT,10091.34,C2069255065,0.00,0.00,M521613760,0.00,0.00,0,0
333,CASH_IN,167432.71,C167553146,58146.00,225578.71,C1119157946,0.00,0.00,0,0
331,TRANSFER,970589.24,C1075361228,0.00,0.00,C466577279,1841027.66,2811616.90,0,0
154,CASH_OUT,359211.24,C770563399,42065.00,0.00,C888469842,243291.54,602502.78,0,0
9,CASH_OUT,63736.80,C644396170,0.00,0.00,C1219369531,9050620.26,9652824.29,0,0
362,CASH_IN,73003.64,C1725190444,3718866.65,3791870.28,C1081121738,109060.73,36057.10,0,0
380,TRANSFER,1703151.71,C545099460,0.00,0.00,C1760239923,2003453.99,3706605.70,0,0
402,CASH_IN,171583.57,C2051842889,21378.00,192961.57,C1171242868,0.00,0.00,0,0
522,CASH_OUT,37681.93,C1037395490,0.00,0.00,C406219562,269398.45,307080.38,0,0
164,TRANSFER,433939.42,C1814072613,0.00,0.00,C2107526837,1143592.63,1577532.05,0,0
143,PAYMENT,4257.00,C260555690,5061.00,804.00,M1682415667,0.00,0.00,0,0
119,PAYMENT,9320.53,C188644746,55453.00,46132.47,M999045599,0.00,0.00,0,0
131,PAYMENT,19428.86,C553372427,52343.00,32914.14,M679828656,0.00,0.00,0,0
330,TRANSFER,327383.88,C1833447282,10476.00,0.00,C1454517118,31257602.66,31584986.54,0,0
153,CASH_IN,295624.47,C438849172,79.00,295703.47,C268229234,1499700.32,1204075.84,0,0
406,CASH_IN,339721.59,C2040923753,11495844.53,11835566.11,C991221896,1456018.20,1116296.62,0,0
41,CASH_IN,44564.66,C64535611,352508.91,397073.57,C1036941503,1892176.79,1847612.13,0,0
253,CASH_OUT,151313.10,C631361523,118638.00,0.00,C134214974,0.00,151313.10,0,0
304,PAYMENT,20813.82,C278983867,118714.18,97900.37,M29348009,0.00,0.00,0,0
156,PAYMENT,38343.51,C1216804023,12364.00,0.00,M1811671642,0.00,0.00,0,0
37,PAYMENT,14888.74,C1279460161,0.00,0.00,M2060612421,0.00,0.00,0,0
250,PAYMENT,9669.86,C830426479,5440.00,0.00,M890981002,0.00,0.00,0,0
573,CASH_OUT,145789.51,C1398316466,274.00,0.00,C1810344720,482850.36,628639.87,0,0
12,CASH_IN,441216.68,C1863228711,5448884.11,5890100.79,C1841912236,5697855.83,6382414.86,0,0
356,TRANSFER,332546.35,C309037359,0.00,0.00,C601752829,1872227.71,2204774.05,0,0
311,PAYMENT,6907.85,C167708768,51370.00,44462.15,M1836467891,0.00,0.00,0,0
297,TRANSFER,511630.29,C1114089518,1534.00,0.00,C1803927783,174904.38,686534.68,0,0
283,PAYMENT,18300.13,C423530482,247633.23,229333.10,M839803663,0.00,0.00,0,0
20,CASH_OUT,196256.83,C534139567,0.00,0.00,C1476163268,2492598.38,2688855.20,0,0
204,PAYMENT,13341.54,C1100363224,0.00,0.00,M1129515253,0.00,0.00,0,0
177,CASH_IN,280523.65,C1180229967,1452558.84,1733082.49,C729699856,1158861.74,836233.43,0,0
331,CASH_OUT,123048.14,C1058089761,0.00,0.00,C285488455,136611.63,259659.77,0,0
298,CASH_IN,206847.85,C39421856,1199614.43,1406462.28,C1388768560,249929.86,43082.01,0,0
567,CASH_OUT,113797.10,C949161715,0.00,0.00,C1065326220,1430979.47,1544776.57,0,0
18,TRANSFER,36906.05,C1027514485,1387142.46,1350236.41,C1669145919,2184937.78,2221843.82,0,0
403,CASH_OUT,227196.90,C1644780362,0.00,0.00,C1810525194,3481290.06,3708486.97,0,0
253,PAYMENT,1112.79,C225426002,117801.19,116688.40,M1127100291,0.00,0.00,0,0
408,CASH_IN,208227.01,C701704864,2769734.90,2977961.91,C1178327810,1974507.08,1766280.07,0,0
234,CASH_OUT,367778.57,C1626665097,107372.00,0.00,C624102462,0.00,367778.57,0,0
208,CASH_IN,233348.80,C1096583758,7375256.68,7608605.48,C226247641,383620.05,150271.26,0,0
157,PAYMENT,13171.93,C1136149189,8247.32,0.00,M217075388,0.00,0.00,0,0
212,DEBIT,496.39,C1781671744,175537.00,175040.61,C307876922,528871.18,529367.57,0,0
351,CASH_OUT,157188.37,C997542856,0.00,0.00,C1665860343,436703.89,593892.26,0,0
228,CASH_OUT,287299.18,C1642374682,0.00,0.00,C1212348869,319193.58,606492.77,0,0
350,CASH_OUT,337793.80,C418270833,0.00,0.00,C280970922,519784.77,857578.56,0,0
329,PAYMENT,18425.37,C48446554,100216.00,81790.63,M1379457123,0.00,0.00,0,0
33,CASH_OUT,229028.78,C433852106,71365.00,0.00,C196583373,1005279.33,1234308.11,0,0
162,PAYMENT,11465.12,C1324041858,35395.59,23930.47,M1655810326,0.00,0.00,0,0
619,TRANSFER,161618.00,C164411438,0.00,0.00,C207826092,1098386.20,1260004.20,0,0
131,CASH_OUT,234759.76,C1774017831,0.00,0.00,C1507431362,2700306.84,2935066.60,0,0
331,CASH_IN,88454.05,C838140101,30199.00,118653.05,C453603816,0.00,0.00,0,0
204,TRANSFER,242524.58,C446077936,25026.00,0.00,C2006091388,691020.65,933545.23,0,0
178,CASH_OUT,134526.05,C510159501,324.00,0.00,C708038718,141495.38,276021.43,0,0
250,CASH_OUT,214469.80,C1394038830,0.00,0.00,C925436381,743440.48,957910.28,0,0
14,PAYMENT,6159.79,C1629675358,21067.00,14907.21,M1634673949,0.00,0.00,0,0
190,CASH_OUT,158782.07,C1271319407,0.00,0.00,C866460583,1091599.42,1250381.49,0,0
328,PAYMENT,49563.76,C1862453,6828.00,0.00,M1615720545,0.00,0.00,0,0
133,CASH_OUT,406380.84,C1176008772,0.00,0.00,C323406686,1343754.74,1750135.58,0,0
156,CASH_OUT,155778.19,C1096779959,45320.00,0.00,C667457446,5819.38,161597.57,0,0
694,PAYMENT,19179.83,C2000699216,0.00,0.00,M156300376,0.00,0.00,0,0
139,CASH_OUT,308131.13,C1494454466,0.00,0.00,C1903747489,2476014.27,2784145.40,0,0
188,PAYMENT,5063.18,C289017954,235460.80,230397.62,M386360411,0.00,0.00,0,0
234,CASH_OUT,240576.59,C12005331,12243.00,0.00,C601179214,6706.00,247282.59,0,0
255,CASH_OUT,439800.98,C1741875074,86847.00,0.00,C440739230,268603.69,708404.66,0,0
252,CASH_OUT,198096.72,C125199196,20623.00,0.00,C17285036,71981.77,270078.49,0,0
323,PAYMENT,16078.32,C2072223363,109654.00,93575.68,M2140525208,0.00,0.00,0,0
204,PAYMENT,1455.67,C1360871460,0.00,0.00,M766560068,0.00,0.00,0,0
18,CASH_OUT,251730.53,C2067070512,0.00,0.00,C1557421679,2211542.52,2463273.05,0,0
252,CASH_IN,196303.12,C128451809,56286.00,252589.12,C236476279,2039130.81,1842827.69,0,0
307,PAYMENT,7226.51,C198448508,0.00,0.00,M747053961,0.00,0.00,0,0
522,CASH_OUT,353821.36,C1087661819,113556.00,0.00,C1741787416,214720.78,568542.14,0,0
133,CASH_OUT,297161.51,C478989792,46231.00,0.00,C986981494,379719.07,676880.58,0,0
227,PAYMENT,3949.46,C1505379865,0.00,0.00,M913683115,0.00,0.00,0,0
259,PAYMENT,5284.48,C944461611,87546.33,82261.85,M72900047,0.00,0.00,0,0
12,PAYMENT,8184.96,C723686508,17520.00,9335.04,M1566178218,0.00,0.00,0,0
307,PAYMENT,39505.34,C1293882668,0.00,0.00,M784835047,0.00,0.00,0,0
43,TRANSFER,542530.93,C210696092,24923.00,0.00,C1601763697,1807.38,544338.31,0,0
284,PAYMENT,7821.88,C2013244405,0.00,0.00,M400705767,0.00,0.00,0,0
448,CASH_IN,76834.88,C636627931,6342902.29,6419737.16,C1823553696,1113557.37,1036722.50,0,0
257,CASH_IN,226823.68,C1363705038,1167653.05,1394476.73,C661442540,1190394.12,963570.44,0,0
40,CASH_OUT,52504.40,C1469525086,849819.20,797314.81,C311179595,7461.48,59965.87,0,0
350,CASH_OUT,185195.46,C1882224557,0.00,0.00,C12556117,1118846.09,1304041.55,0,0
567,CASH_OUT,219941.78,C1146865561,0.00,0.00,C1177480007,234479.37,454421.15,0,0
305,CASH_OUT,9593.79,C109853615,84947.00,75353.21,C1199490586,0.00,9593.79,0,0
400,PAYMENT,14984.63,C1258042456,780.00,0.00,M1623543581,0.00,0.00,0,0
369,PAYMENT,2354.83,C266744492,0.00,0.00,M1980495261,0.00,0.00,0,0
329,PAYMENT,2508.29,C415539002,0.00,0.00,M311823681,0.00,0.00,0,0
133,PAYMENT,6711.37,C1715743998,3047.00,0.00,M189599434,0.00,0.00,0,0
249,CASH_IN,41772.30,C1408841343,1048036.93,1089809.23,C1090878002,210963.01,169190.71,0,0
690,CASH_OUT,273944.89,C673248643,51067.00,0.00,C1737238040,0.00,273944.89,0,0
227,CASH_OUT,133585.82,C1183329763,0.00,0.00,C2085170678,176497.78,310083.60,0,0
372,DEBIT,6065.22,C2037107032,84082.00,78016.78,C1161620763,23374.65,29439.88,0,0
10,PAYMENT,7281.37,C285541166,323019.46,315738.09,M1875913606,0.00,0.00,0,0
354,CASH_OUT,104634.14,C1861588554,0.00,0.00,C784353166,480306.18,584940.32,0,0
138,PAYMENT,4201.30,C571952349,120622.43,116421.13,M119023251,0.00,0.00,0,0
215,PAYMENT,4818.82,C957089643,179143.00,174324.18,M444930858,0.00,0.00,0,0
208,PAYMENT,5835.42,C182864737,218206.00,212370.58,M1429347881,0.00,0.00,0,0
237,PAYMENT,5259.34,C1188132177,79414.00,74154.66,M1918336883,0.00,0.00,0,0
182,PAYMENT,741.37,C1340505995,0.00,0.00,M1306986504,0.00,0.00,0,0
260,PAYMENT,7116.11,C1873178955,34246.97,27130.85,M1992437889,0.00,0.00,0,0
210,TRANSFER,504266.16,C1892416017,0.00,0.00,C691413016,1192752.59,1697018.75,0,0
380,CASH_OUT,73905.52,C1239714117,11054.00,0.00,C1346684532,0.00,73905.52,0,0
302,CASH_OUT,202840.69,C1209461470,0.00,0.00,C48840389,699854.15,902694.84,0,0
474,CASH_OUT,58630.09,C1147710091,6053.00,0.00,C1723646255,1345893.58,1404523.67,0,0
132,TRANSFER,594557.06,C336389389,0.00,0.00,C1674644027,1957240.71,2551797.77,0,0
370,PAYMENT,16962.00,C1564717026,0.00,0.00,M188110466,0.00,0.00,0,0
183,CASH_OUT,10583.51,C455878765,15276.00,4692.49,C1545314383,47623.90,58207.41,0,0
405,CASH_IN,153163.87,C1710001268,8095355.12,8248518.99,C1167719207,627940.62,474776.75,0,0
156,CASH_OUT,437222.80,C96480325,151272.59,0.00,C103018847,875872.26,1313095.07,0,0
324,CASH_IN,29562.73,C106399373,30536.00,60098.73,C1843373276,4819546.31,4789983.58,0,0
256,CASH_OUT,587001.57,C1821628882,31019.00,0.00,C1115745797,2057582.65,2644584.23,0,0
133,CASH_OUT,116397.29,C821317962,0.00,0.00,C1437074823,9411991.20,9528388.49,0,0
355,CASH_IN,40035.87,C706148781,11208976.01,11249011.87,C198801629,529857.88,489822.01,0,0
208,CASH_OUT,117974.75,C226861352,0.00,0.00,C1613424742,531809.24,649783.99,0,0
140,PAYMENT,18892.23,C31961906,68418.35,49526.11,M1879935731,0.00,0.00,0,0
332,PAYMENT,3026.72,C1207528439,139689.15,136662.43,M1378318155,0.00,0.00,0,0
187,CASH_IN,312865.08,C1159020428,3062948.46,3375813.54,C1524341037,1177953.12,865088.04,0,0
375,CASH_OUT,175282.89,C1591687759,0.00,0.00,C742853960,1398327.44,1573610.33,0,0
237,PAYMENT,2938.61,C1121324744,0.00,0.00,M474344951,0.00,0.00,0,0
352,CASH_OUT,26455.51,C327765942,0.00,0.00,C1856169468,9329370.14,9355825.65,0,0
253,TRANSFER,1345913.10,C889450894,387664.17,0.00,C1076225166,7080718.45,8483657.02,0,0
19,PAYMENT,18544.43,C1457506741,0.00,0.00,M342888935,0.00,0.00,0,0
42,CASH_IN,123983.55,C1733270142,107374.00,231357.55,C1491851838,946356.95,822373.40,0,0
18,CASH_IN,207876.28,C1928418248,4644167.87,4852044.15,C1735834368,396861.32,186951.19,0,0
395,PAYMENT,26036.66,C321218957,336872.74,310836.07,M1518420350,0.00,0.00,0,0
210,CASH_OUT,116930.14,C1952422558,0.00,0.00,C192602840,186400.00,303330.14,0,0
233,PAYMENT,13712.71,C2030009329,0.00,0.00,M132361720,0.00,0.00,0,0
299,CASH_IN,83916.30,C1710713849,2588600.98,2672517.28,C302443675,1233402.87,1149486.57,0,0
15,CASH_OUT,159285.45,C442896526,82313.00,0.00,C395678247,11027.48,320993.18,0,0
15,TRANSFER,90211.29,C553842189,0.00,0.00,C289353346,1878585.58,1968796.87,0,0
163,CASH_IN,179571.39,C431243478,2108878.96,2288450.34,C2079237452,1605126.59,1916152.48,0,0
203,CASH_IN,432274.60,C57859575,547052.73,979327.33,C388822482,1012327.85,580053.25,0,0
371,PAYMENT,12984.24,C833914394,186886.07,173901.84,M1149728584,0.00,0.00,0,0
307,CASH_OUT,315492.63,C328157808,0.00,0.00,C1546678049,30764610.29,31080102.92,0,0
283,CASH_IN,137191.97,C2133561087,13709.00,150900.97,C29114206,321199.33,184007.36,0,0
260,PAYMENT,2781.65,C991183740,113420.94,110639.29,M1724288135,0.00,0.00,0,0
188,PAYMENT,5473.38,C1855455064,456684.33,451210.95,M1911763479,0.00,0.00,0,0
161,CASH_IN,1523.53,C205042252,474400.00,475923.53,C400803213,5011.00,0.00,0,0
184,TRANSFER,434553.17,C1354137312,331428.09,0.00,C678845463,3256213.42,3690766.58,0,0
8,PAYMENT,15098.22,C2044439978,0.00,0.00,M189922714,0.00,0.00,0,0
289,PAYMENT,820.04,C948931503,1023.00,202.96,M1270680635,0.00,0.00,0,0
253,TRANSFER,585338.09,C741486265,0.00,0.00,C1215214561,1935781.51,2521119.60,0,0
231,CASH_OUT,5407.08,C12561334,0.00,0.00,C234868038,956564.32,961971.40,0,0
204,CASH_OUT,117898.06,C898506830,804.00,0.00,C14039912,1103050.57,1220948.63,0,0
347,CASH_OUT,15217.50,C2062528569,0.00,0.00,C371951648,434291.30,449508.80,0,0
258,TRANSFER,84288.04,C1940827129,48341.88,0.00,C107116671,724601.37,808889.41,0,0
399,PAYMENT,13297.31,C659469525,0.00,0.00,M1216746804,0.00,0.00,0,0
164,PAYMENT,19463.51,C1567163788,39059.00,19595.49,M418376194,0.00,0.00,0,0
355,CASH_IN,103914.50,C1446486241,5212757.06,5316671.56,C585934971,1268183.67,1164269.18,0,0
18,PAYMENT,12326.15,C947997307,0.00,0.00,M1821673796,0.00,0.00,0,0
12,CASH_OUT,97005.98,C1311815988,13300.00,0.00,C627357682,96681.66,375284.21,0,0
250,CASH_OUT,147796.48,C309551221,0.00,0.00,C423961550,501618.60,649415.08,0,0
180,CASH_OUT,212483.21,C157269191,121174.00,0.00,C1949761985,582328.07,794811.28,0,0
132,PAYMENT,7355.56,C1347009352,478432.77,471077.21,M1528099940,0.00,0.00,0,0
355,CASH_OUT,83601.41,C2062939348,30711.00,0.00,C286395267,0.00,83601.41,0,0
178,PAYMENT,12526.24,C1058432402,0.00,0.00,M1899602054,0.00,0.00,0,0
355,CASH_IN,265898.99,C1466727582,7935928.13,8201827.13,C424671456,2810521.22,2544622.23,0,0
37,PAYMENT,1601.97,C791516087,215724.44,214122.47,M1096268165,0.00,0.00,0,0
191,PAYMENT,5691.60,C136959635,56274.00,50582.40,M921682520,0.00,0.00,0,0
332,CASH_OUT,211709.52,C1475220699,16026.26,0.00,C401502672,259136.30,470845.82,0,0
10,CASH_OUT,188889.08,C1551486847,97967.00,0.00,C1104061517,67396.46,56943.75,0,0
659,CASH_IN,74698.78,C819092414,2606028.17,2680726.95,C184411213,185179.91,110481.13,0,0
261,PAYMENT,1481.59,C389987638,65107.00,63625.41,M1823899350,0.00,0.00,0,0
351,TRANSFER,4508797.68,C520364802,0.00,0.00,C1361885449,21506651.53,26015449.20,0,0
133,CASH_OUT,74150.68,C1722823436,0.00,0.00,C1052929292,1857828.55,1931979.23,0,0
694,PAYMENT,9182.18,C1727419524,35959.00,26776.82,M2109844386,0.00,0.00,0,0
308,CASH_OUT,90255.90,C1634035263,10120.00,0.00,C2068185166,0.00,90255.90,0,0
520,TRANSFER,1018927.11,C2046622589,5560.00,0.00,C1271439238,7284550.94,8303478.05,0,0
590,TRANSFER,48479.85,C1672066804,0.00,0.00,C1919900067,226246.94,274726.79,0,0
393,PAYMENT,38257.96,C1557356693,171412.10,133154.14,M1313793058,0.00,0.00,0,0
179,CASH_OUT,318514.68,C515406257,11519.00,0.00,C952022860,197191.28,515705.96,0,0
253,TRANSFER,1573541.63,C762633847,29534.60,0.00,C806302731,3471187.01,5044728.65,0,0
201,CASH_OUT,124249.58,C611399843,0.00,0.00,C1946994067,3764300.23,3888549.81,0,0
205,PAYMENT,6870.26,C13765711,168741.35,161871.09,M1515619506,0.00,0.00,0,0
403,CASH_OUT,15949.94,C1371848048,871.00,0.00,C355691281,224019.57,239969.51,0,0
205,CASH_IN,94693.12,C1481528642,9671821.97,9766515.09,C618924605,332113.79,237420.67,0,0
130,CASH_OUT,76187.33,C665203718,9972.00,0.00,C2004176798,415694.29,491881.62,0,0
276,PAYMENT,3169.59,C1444300317,6362.00,3192.41,M2035543974,0.00,0.00,0,0
260,PAYMENT,53916.89,C224839386,0.00,0.00,M1852650949,0.00,0.00,0,0
348,CASH_OUT,221975.95,C693501259,0.00,0.00,C1474719816,4758702.21,4980678.16,0,0
187,PAYMENT,10601.82,C1235635169,16907.00,6305.18,M1441503518,0.00,0.00,0,0
303,CASH_IN,224361.58,C542756197,67885.00,292246.58,C1871328390,0.00,0.00,0,0
592,CASH_OUT,151124.64,C525415702,0.00,0.00,C763005067,1540485.61,1691610.25,0,0
299,PAYMENT,20134.34,C757319821,0.00,0.00,M879971219,0.00,0.00,0,0
190,CASH_IN,92585.39,C672264188,1050464.61,1143050.00,C784040197,160772.27,68186.88,0,0
303,CASH_IN,82634.41,C981633380,9598929.08,9681563.49,C1436398832,1082596.80,999962.39,0,0
134,CASH_OUT,311058.04,C893405054,0.00,0.00,C1289227054,414573.50,725631.54,0,0
514,PAYMENT,10024.78,C1954914163,10524.00,499.22,M1508301483,0.00,0.00,0,0
258,CASH_OUT,108688.21,C964427985,19461.00,0.00,C1998418783,2495907.19,2604595.40,0,0
310,CASH_OUT,44743.08,C132009031,39249.00,0.00,C1027077088,310732.47,355475.55,0,0
308,CASH_OUT,143905.43,C886779864,0.00,0.00,C248226755,1767150.84,1911056.27,0,0
